Mod:Item:MetaData, Localized Name
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Berkelium-248 Fluoride
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Berkelium-248 Fluoride
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Californium-249
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Californium-249 Fluoride
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Californium-249 Fluoride
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Californium-250
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Californium-250 Fluoride
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Californium-250 Fluoride
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Californium-251
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Californium-251 Fluoride
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Californium-251 Fluoride
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Californium-252
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Californium-252 Fluoride
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Californium-252 Fluoride
extracells:pattern.fluid:0, ME Fluid Pattern: Molten TBU Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten TBU Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of TBU Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten LEU-233 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten LEU-233 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of LEU-233 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten HEU-233 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten HEU-233 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of HEU-233 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten LEU-235 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten LEU-235 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of LEU-235 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten HEU-235 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten HEU-235 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of HEU-235 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten LEN-236 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten LEN-236 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of LEN-236 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten HEN-236 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten HEN-236 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of HEN-236 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten LEP-239 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten LEP-239 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of LEP-239 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten HEP-239 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten HEP-239 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of HEP-239 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten LEP-241 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten LEP-241 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of LEP-241 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten HEP-241 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten HEP-241 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of HEP-241 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten LEA-242 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten LEA-242 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of LEA-242 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten HEA-242 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten HEA-242 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of HEA-242 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten LECm-243 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten LECm-243 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of LECm-243 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten HECm-243 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten HECm-243 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of HECm-243 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten LECm-245 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten LECm-245 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of LECm-245 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten HECm-245 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten HECm-245 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of HECm-245 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten LECm-247 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten LECm-247 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of LECm-247 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten HECm-247 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten HECm-247 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of HECm-247 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten LEB-248 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten LEB-248 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of LEB-248 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten HEB-248 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten HEB-248 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of HEB-248 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten LECf-249 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten LECf-249 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of LECf-249 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten HECf-249 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten HECf-249 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of HECf-249 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten LECf-251 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten LECf-251 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of LECf-251 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten HECf-251 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten HECf-251 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of HECf-251 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted TBU Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted TBU Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Depleted TBU Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted LEU-233 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted LEU-233 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Depleted LEU-233 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted HEU-233 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted HEU-233 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Depleted HEU-233 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted LEU-235 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted LEU-235 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Depleted LEU-235 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted HEU-235 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted HEU-235 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Depleted HEU-235 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted LEN-236 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted LEN-236 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Depleted LEN-236 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted HEN-236 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted HEN-236 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Depleted HEN-236 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted LEP-239 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted LEP-239 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Depleted LEP-239 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted HEP-239 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted HEP-239 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Depleted HEP-239 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted LEP-241 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted LEP-241 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Depleted LEP-241 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted HEP-241 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted HEP-241 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Depleted HEP-241 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted LEA-242 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted LEA-242 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Depleted LEA-242 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted HEA-242 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted HEA-242 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Depleted HEA-242 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted LECm-243 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted LECm-243 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Depleted LECm-243 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted HECm-243 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted HECm-243 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Depleted HECm-243 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted LECm-245 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted LECm-245 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Depleted LECm-245 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted HECm-245 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted HECm-245 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Depleted HECm-245 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted LECm-247 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted LECm-247 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Depleted LECm-247 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted HECm-247 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted HECm-247 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Depleted HECm-247 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted LEB-248 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted LEB-248 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Depleted LEB-248 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted HEB-248 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted HEB-248 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Depleted HEB-248 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted LECf-249 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted LECf-249 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Depleted LECf-249 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted HECf-249 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted HECf-249 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Depleted HECf-249 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted LECf-251 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted LECf-251 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Depleted LECf-251 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted HECf-251 Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Depleted HECf-251 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Molten FLiBe Salt Solution of Depleted HECf-251 Fluoride Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Eutectic NaK-Redstone Mixture
extracells:pattern.fluid:0, ME Fluid Pattern: Hot Eutectic NaK-Redstone Mixture
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Quartz
extracells:pattern.fluid:0, ME Fluid Pattern: Eutectic NaK-Quartz Mixture
extracells:pattern.fluid:0, ME Fluid Pattern: Hot Eutectic NaK-Quartz Mixture
extracells:pattern.fluid:0, ME Fluid Pattern: Eutectic NaK-Gold Mixture
extracells:pattern.fluid:0, ME Fluid Pattern: Hot Eutectic NaK-Gold Mixture
extracells:pattern.fluid:0, ME Fluid Pattern: Eutectic NaK-Glowstone Mixture
extracells:pattern.fluid:0, ME Fluid Pattern: Hot Eutectic NaK-Glowstone Mixture
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Lapis
extracells:pattern.fluid:0, ME Fluid Pattern: Eutectic NaK-Lapis Mixture
extracells:pattern.fluid:0, ME Fluid Pattern: Hot Eutectic NaK-Lapis Mixture
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Diamond
extracells:pattern.fluid:0, ME Fluid Pattern: Eutectic NaK-Diamond Mixture
extracells:pattern.fluid:0, ME Fluid Pattern: Hot Eutectic NaK-Diamond Mixture
extracells:pattern.fluid:0, ME Fluid Pattern: Eutectic NaK-Helium Mixture
extracells:pattern.fluid:0, ME Fluid Pattern: Hot Eutectic NaK-Helium Mixture
extracells:pattern.fluid:0, ME Fluid Pattern: Eutectic NaK-Ender Mixture
extracells:pattern.fluid:0, ME Fluid Pattern: Hot Eutectic NaK-Ender Mixture
extracells:pattern.fluid:0, ME Fluid Pattern: Eutectic NaK-Cryotheum Mixture
extracells:pattern.fluid:0, ME Fluid Pattern: Hot Eutectic NaK-Cryotheum Mixture
extracells:pattern.fluid:0, ME Fluid Pattern: Eutectic NaK-Iron Mixture
extracells:pattern.fluid:0, ME Fluid Pattern: Hot Eutectic NaK-Iron Mixture
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Emerald
extracells:pattern.fluid:0, ME Fluid Pattern: Eutectic NaK-Emerald Mixture
extracells:pattern.fluid:0, ME Fluid Pattern: Hot Eutectic NaK-Emerald Mixture
extracells:pattern.fluid:0, ME Fluid Pattern: Eutectic NaK-Copper Mixture
extracells:pattern.fluid:0, ME Fluid Pattern: Hot Eutectic NaK-Copper Mixture
extracells:pattern.fluid:0, ME Fluid Pattern: Eutectic NaK-Tin Mixture
extracells:pattern.fluid:0, ME Fluid Pattern: Hot Eutectic NaK-Tin Mixture
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Magnesium
extracells:pattern.fluid:0, ME Fluid Pattern: Eutectic NaK-Magnesium Mixture
extracells:pattern.fluid:0, ME Fluid Pattern: Hot Eutectic NaK-Magnesium Mixture
extracells:pattern.fluid:0, ME Fluid Pattern: Nutrient Distillation
extracells:pattern.fluid:0, ME Fluid Pattern: Dew of the Void
extracells:pattern.fluid:0, ME Fluid Pattern: Vapor of Levity
extracells:pattern.fluid:0, ME Fluid Pattern: Hootch
extracells:pattern.fluid:0, ME Fluid Pattern: Rocket Fuel
extracells:pattern.fluid:0, ME Fluid Pattern: Fire Water
extracells:pattern.fluid:0, ME Fluid Pattern: Liquid XP
extracells:pattern.fluid:0, ME Fluid Pattern: Liquid Sunshine
extracells:pattern.fluid:0, ME Fluid Pattern: Cloud Seed
extracells:pattern.fluid:0, ME Fluid Pattern: Concentrated Cloud Seed
extracells:pattern.fluid:0, ME Fluid Pattern: Flux Goo
extracells:pattern.fluid:0, ME Fluid Pattern: Liquid Death
extracells:pattern.fluid:0, ME Fluid Pattern: Purifying Fluid
extracells:pattern.fluid:0, ME Fluid Pattern: Seared Stone
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Obsidian
extracells:pattern.fluid:0, ME Fluid Pattern: Molten Clay
extracells:pattern.fluid:0, ME Fluid Pattern: Liquid Dirt
extracells:pattern.fluid:0, ME Fluid Pattern: Blood
extracells:pattern.fluid:0, ME Fluid Pattern: Liquid Blue Slime
extracells:pattern.fluid:0, ME Fluid Pattern: Liquid Purple Slime
extracells:pattern.fluid:0, ME Fluid Pattern: Liquid Starlight
extracells:terminal.fluid.wireless, item.extracells.terminal.fluid.wireless.name
extracells:storage.component:0, 256k ME Storage Component
extracells:storage.component:1, 1024k ME Storage Component
extracells:storage.component:2, 4096k ME Storage Component
extracells:storage.component:3, 16384k ME Storage Component
extracells:storage.component:4, 1k ME Fluid Storage Component
extracells:storage.component:5, 4k ME Fluid Storage Component
extracells:storage.component:6, 16k ME Fluid Storage Component
extracells:storage.component:7, 64k ME Fluid Storage Component
extracells:storage.component:8, 256k ME Fluid Storage Component
extracells:storage.component:9, 1024k ME Fluid Storage Component
extracells:storage.component:10, 4096k ME Fluid Storage Component
extracells:storage.casing:0, Advanced Storage Housing
extracells:storage.casing:1, Fluid Storage Housing
extracells:fluid.item, item.extracells.fluid.item.name
extracells:storage.fluid.portable, item.extracells.storage.fluid.portable.name
